#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
16.499999999999964 199.86024799999998 4.0
16.599999999999966 199.803392 4.0
16.699999999999967 199.78449 4.0
16.79999999999997 199.833787 4.0
16.89999999999997 199.925396 4.0
16.99999999999997 199.855817 4.0
17.099999999999973 199.797925 4.0
17.199999999999974 199.882202 4.0
17.299999999999976 199.83108 4.0
17.399999999999977 199.838667 4.0
17.49999999999998 199.837259 4.0
17.59999999999998 199.830202 4.0
17.69999999999998 199.808442 4.0
17.799999999999983 199.829502 4.0
17.899999999999984 199.84704 4.0
17.999999999999986 199.853182 4.0
18.099999999999987 199.902409 4.0
18.19999999999999 199.868495 4.0
18.29999999999999 199.861862 4.0
18.39999999999999 199.766875 4.0
18.499999999999993 199.853264 4.0
18.599999999999994 199.884227 4.0
18.699999999999996 199.82109300000002 4.0
18.799999999999997 199.889137 4.0
18.9 199.843937 4.0
19.0 199.854154 4.0
19.1 199.819852 4.0
19.200000000000003 199.765799 4.0
19.300000000000004 199.850787 4.0
19.400000000000006 199.825432 4.0
19.500000000000007 199.837788 4.0
19.60000000000001 199.803702 4.0
19.70000000000001 199.824354 4.0
19.80000000000001 199.913638 4.0
19.900000000000013 199.81851 4.0
