lambda_nm,intensity,lambda_ref,intensity_ref,delta_lambda,lambda_nm_corr,delta2,lambda_nm_corr2,intensity_corr,N,S
301.04163,242.0,,,,304.9971825,-4.018520479397642,305.06015047939763,-15.250970817882376,,
301.04764,257.0,,,,305.00319249999995,-4.018404037699657,305.06604403769967,-0.25097081788237574,,
301.05362,236.666656494,,,,305.0091725,-4.01828817724143,305.0719081772414,-20.58431432388238,,
301.05963,248.666656494,,,,305.01518250000004,-4.0181717355434445,305.07780173554346,-8.584314323882381,,
301.06561,247.333312988,,,,305.02116249999995,-4.018055875085217,305.0836658750852,-9.917657829882387,,
301.07162,247.666656494,,,,305.0271725,-4.017939433387233,305.08955943338725,-9.584314323882381,,
301.07761,251.333312988,,,,305.0331625,-4.01782337918242,305.0954333791824,-5.917657829882387,,
301.08359,272.0,,,,305.0391425,-4.017707518724191,305.1012975187242,14.749029182117624,,
301.0896,235.666656494,,,,305.0451525,-4.017591077026206,305.10719107702624,-21.58431432388238,,
301.09558,265.333312988,,,,305.0511325,-4.01747521656798,305.11305521656794,8.082342170117613,,
301.10159,237.333312988,,,,305.05714249999994,-4.017358774869995,305.11894877487,-19.917657829882387,,
301.10757,267.0,,,,305.06312249999996,-4.017242914411766,305.1248129144118,9.749029182117624,,
301.11356,248.666656494,,,,305.06911249999996,-4.017126860206953,305.13068686020694,-8.584314323882381,,
301.11957,262.333312988,,,,305.0751225,-4.017010418508969,305.13658041850897,5.082342170117613,,
301.12555,263.666656494,,,,305.08110249999993,-4.016894558050741,305.1424445580507,6.415685676117619,,
301.13156,262.0,,,,305.0871125,-4.016778116352757,305.14833811635276,4.749029182117624,,
301.13754,255.0,,,,305.0930925,-4.016662255894529,305.1542022558945,-2.2509708178823757,,
301.14352,274.333312988,,,,305.09907250000003,-4.0165463954363005,305.16006639543633,17.082342170117613,,
301.14954,242.333312988,,,,305.10509249999996,-4.0164297599917305,305.16596975999175,-14.917657829882387,,
301.15552,243.333312988,,,,305.1110725,-4.016313899533502,305.1718338995335,-13.917657829882387,,
301.16153,264.666656494,,,,305.11708250000004,-4.016197457835518,305.17772745783554,7.415685676117619,,
301.16751,264.0,,,,305.12306249999995,-4.0160815973772905,305.1835915973773,6.749029182117624,,
301.17349,276.0,,,,305.12904249999997,-4.015965736919063,305.18945573691906,18.749029182117624,,
301.1795,248.666656494,,,,305.13505250000003,-4.015849295221078,305.1953492952211,-8.584314323882381,,
301.18549,254.333312988,,,,305.1410425,-4.015733241016265,305.2012232410163,-2.917657829882387,,
301.19147,251.666656494,,,,305.14702249999993,-4.015617380558037,305.207087380558,-5.584314323882381,,
301.19748,244.666656494,,,,305.1530325,-4.015500938860053,305.21298093886,-12.584314323882381,,
301.20346,245.0,,,,305.1590125,-4.015385078401825,305.21884507840184,-12.250970817882376,,
301.20947,262.333312988,,,,305.16502249999996,-4.01526863670384,305.2247386367039,5.082342170117613,,
301.21545,240.666656494,,,,305.1710025,-4.015152776245613,305.2306027762456,-16.58431432388238,,
301.22144,245.0,,,,305.1769925,-4.0150367220408,305.2364767220408,-12.250970817882376,,
301.22745,251.333312988,,,,305.18300249999993,-4.014920280342815,305.2423702803428,-5.917657829882387,,
301.23343,248.333312988,,,,305.18898249999995,-4.0148044198845865,305.24823441988457,-8.917657829882387,,
301.23941,257.0,,,,305.1949625,-4.014688559426359,305.2540985594264,-0.25097081788237574,,
301.24542,244.666656494,,,,305.20097250000003,-4.014572117728374,305.2599921177284,-12.584314323882381,,
301.2514,261.333312988,,,,305.20695249999994,-4.0144562572701465,305.2658562572701,4.082342170117613,,
301.25739,269.0,,,,305.21294249999994,-4.014340203065334,305.2717302030653,11.749029182117624,,
301.2634,278.666656494,,,,305.2189525,-4.014223761367349,305.27762376136735,21.41568567611762,,
301.26938,276.333312988,,,,305.2249325,-4.014107900909121,305.2834879009091,19.082342170117613,,
301.27536,288.333312988,,,,305.23091249999993,-4.013992040450894,305.28935204045086,31.082342170117613,,
301.28134,316.666656494,,,,305.23689249999995,-4.013876179992666,305.2952161799927,59.41568567611762,,
301.28735,370.0,,,,305.2429025,-4.013759738294681,305.3011097382947,112.74902918211762,,
301.29333,535.0,,,,305.24888250000004,-4.0136438778364525,305.30697387783647,277.7490291821176,,
301.29932,639.0,,,,305.25487250000003,-4.013527823631639,305.31284782363167,381.7490291821176,,
301.30533,495.0,,,,305.2608825,-4.013411381933655,305.3187413819337,237.74902918211762,,
301.31131,331.666656494,,,,305.2668625,-4.013295521475428,305.3246055214754,74.41568567611762,,
301.31729,280.666656494,,,,305.2728425,-4.013179661017199,305.3304696610172,23.41568567611762,,
301.32327,272.333312988,,,,305.27882249999993,-4.013063800558973,305.336333800559,15.082342170117613,,
301.32928,246.666656494,,,,305.2848325,-4.012947358860988,305.34222735886095,-10.584314323882381,,
301.33527,265.666656494,,,,305.2908225,-4.012831304656174,305.34810130465615,8.415685676117619,,
301.34125,248.666656494,,,,305.2968025,-4.012715444197947,305.35396544419797,-8.584314323882381,,
301.34726,263.333312988,,,,305.30281249999996,-4.012599002499962,305.35985900249995,6.082342170117613,,
301.35324,255.666656494,,,,305.3087925,-4.0124831420417335,305.36572314204176,-1.5843143238823814,,
301.35922,254.333312988,,,,305.3147725,-4.012367281583507,305.3715872815835,-2.917657829882387,,
301.3652,250.666656494,,,,305.3207525,-4.012251421125279,305.3774514211253,-6.584314323882381,,
301.37122,267.666656494,,,,305.32677249999995,-4.012134785680709,305.3833547856807,10.415685676117619,,
301.3772,253.0,,,,305.33275249999997,-4.01201892522248,305.3892189252225,-4.250970817882376,,
301.38318,263.333312988,,,,305.3387325,-4.011903064764254,305.3950830647642,6.082342170117613,,
301.38916,261.0,,,,305.3447125,-4.011787204306025,305.400947204306,3.7490291821176243,,
301.39517,254.0,,,,305.35072249999996,-4.01167076260804,305.40684076260806,-3.2509708178823757,,
301.40115,282.666656494,,,,305.3567025,-4.011554902149814,305.4127049021498,25.41568567611762,,
301.40714,264.333312988,,,,305.3626925,-4.011438847944999,305.418578847945,7.082342170117613,,
301.41312,248.0,,,,305.3686725,-4.011322987486772,305.42444298748677,-9.250970817882376,,
301.4191,263.0,,,,305.3746525,-4.011207127028544,305.4303071270286,5.749029182117624,,
301.42511,254.333312988,,,,305.38066249999997,-4.011090685330559,305.43620068533056,-2.917657829882387,,
301.43109,278.333312988,,,,305.3866425,-4.010974824872332,305.4420648248723,21.082342170117613,,
301.43707,262.0,,,,305.3926225,-4.010858964414104,305.44792896441413,4.749029182117624,,
301.44305,253.0,,,,305.39860250000004,-4.010743103955876,305.4537931039559,-4.250970817882376,,
301.44907,258.0,,,,305.40462249999996,-4.010626468511306,305.4596964685113,0.7490291821176243,,
301.45505,258.666656494,,,,305.4106025,-4.010510608053078,305.4655606080531,1.4156856761176186,,
301.46103,257.666656494,,,,305.4165825,-4.010394747594851,305.4714247475948,0.41568567611761864,,
301.46701,234.0,,,,305.4225625,-4.010278887136622,305.47728888713664,-23.250970817882376,,
301.47299,254.666656494,,,,305.42854249999993,-4.010163026678396,305.4831530266784,-2.5843143238823814,,
301.47897,262.333312988,,,,305.43452249999996,-4.0100471662201675,305.48901716622015,5.082342170117613,,
301.48499,256.333312988,,,,305.4405425,-4.0099305307755975,305.4949205307756,-0.917657829882387,,
301.49097,239.0,,,,305.4465225,-4.00981467031737,305.5007846703174,-18.250970817882376,,
301.49695,275.0,,,,305.45250250000004,-4.009698809859142,305.50664880985914,17.749029182117624,,
301.50293,256.0,,,,305.45848249999995,-4.009582949400914,305.5125129494009,-1.2509708178823757,,
301.50891,264.666656494,,,,305.46446249999997,-4.009467088942686,305.5183770889427,7.415685676117619,,
301.51489,240.333312988,,,,305.4704425,-4.0093512284844595,305.5242412284844,-16.917657829882387,,
301.5209,270.333312988,,,,305.47645249999994,-4.009234786786474,305.53013478678645,13.082342170117613,,
301.52689,264.333312988,,,,305.48244249999993,-4.009118732581661,305.53600873258165,7.082342170117613,,
301.53287,250.666656494,,,,305.48842249999996,-4.009002872123433,305.54187287212346,-6.584314323882381,,
301.53885,256.666656494,,,,305.4944025,-4.008887011665205,305.5477370116652,-0.5843143238823814,,
301.54483,261.666656494,,,,305.5003825,-4.008771151206978,305.553601151207,4.415685676117619,,
301.55081,270.333312988,,,,305.5063625,-4.00865529074875,305.5594652907488,13.082342170117613,,
301.55682,260.0,,,,305.51237249999997,-4.008538849050765,305.56535884905077,2.7490291821176243,,
301.56281,268.333312988,,,,305.51836249999997,-4.008422794845952,305.57123279484597,11.082342170117613,,
301.56879,244.0,,,,305.5243425,-4.008306934387725,305.5770969343877,-13.250970817882376,,
301.57477,255.0,,,,305.5303225,-4.008191073929496,305.5829610739295,-2.2509708178823757,,
301.58075,274.333312988,,,,305.53630250000003,-4.008075213471269,305.5888252134713,17.082342170117613,,
301.58673,252.0,,,,305.54228249999994,-4.0079593530130415,305.59468935301305,-5.250970817882376,,
301.59271,262.333312988,,,,305.54826249999996,-4.007843492554813,305.6005534925548,5.082342170117613,,
301.59869,255.666656494,,,,305.5542425,-4.007727632096587,305.60641763209657,-1.5843143238823814,,
301.60468,257.666656494,,,,305.5602325,-4.007611577891773,305.61229157789177,0.41568567611761864,,
301.61069,260.666656494,,,,305.56624249999993,-4.007495136193788,305.61818513619374,3.4156856761176186,,
301.61667,255.333312988,,,,305.57222249999995,-4.00737927573556,305.62404927573556,-1.917657829882387,,
301.62265,247.333312988,,,,305.5782025,-4.0072634152773325,305.6299134152774,-9.917657829882387,,
301.62863,250.0,,,,305.5841825,-4.007147554819105,305.6357775548191,-7.250970817882376,,
301.63461,258.333312988,,,,305.5901625,-4.007031694360877,305.6416416943609,1.082342170117613,,
301.64059,254.333312988,,,,305.5961424999999,-4.00691583390265,305.64750583390264,-2.917657829882387,,
301.64658,261.666656494,,,,305.6021324999999,-4.006799779697837,305.6533797796978,4.415685676117619,,
301.65256,257.666656494,,,,305.60811249999995,-4.006683919239609,305.6592439192396,0.41568567611761864,,
301.65854,253.333312988,,,,305.61409249999997,-4.00656805878138,305.6651080587814,-3.917657829882387,,
301.66452,260.0,,,,305.6200725,-4.006452198323154,305.6709721983231,2.7490291821176243,,
301.6705,235.666656494,,,,305.6260525,-4.0063363378649255,305.6768363378649,-21.58431432388238,,
301.67648,240.333312988,,,,305.63203250000004,-4.006220477406697,305.68270047740674,-16.917657829882387,,
301.6825,248.666656494,,,,305.63805249999996,-4.006103841962127,305.6886038419621,-8.584314323882381,,
301.68848,254.666656494,,,,305.6440325,-4.005987981503899,305.6944679815039,-2.5843143238823814,,
301.69446,258.0,,,,305.6500125,-4.005872121045672,305.7003321210457,0.7490291821176243,,
301.70044,267.666656494,,,,305.6559925,-4.005756260587444,305.70619626058743,10.415685676117619,,
301.70642,260.0,,,,305.66197249999993,-4.005640400129217,305.7120604001292,2.7490291821176243,,
301.7124,262.666656494,,,,305.66795249999996,-4.005524539670989,305.717924539671,5.415685676117619,,
301.71838,270.333312988,,,,305.6739325,-4.005408679212761,305.72378867921276,13.082342170117613,,
301.72437,256.333312988,,,,305.6799225,-4.0052926250079475,305.72966262500796,-0.917657829882387,,
301.73035,275.666656494,,,,305.6859025,-4.005176764549721,305.7355267645497,18.41568567611762,,
301.73633,294.0,,,,305.6918825,-4.005060904091493,305.7413909040915,36.749029182117624,,
301.74231,298.0,,,,305.6978624999999,-4.004945043633265,305.74725504363323,40.749029182117624,,
301.74829,321.0,,,,305.70384249999995,-4.004829183175037,305.75311918317504,63.749029182117624,,
301.75427,340.666656494,,,,305.7098225,-4.0047133227168095,305.7589833227168,83.41568567611762,,
301.76025,398.333312988,,,,305.7158025,-4.004597462258582,305.76484746225856,141.0823421701176,,
301.76624,611.0,,,,305.7217925,-4.004481408053769,305.77072140805376,353.7490291821176,,
301.77222,938.0,,,,305.7277725,-4.00436554759554,305.7765855475956,680.7490291821176,,
301.7782,855.0,,,,305.73375250000004,-4.004249687137313,305.78244968713733,597.7490291821176,,
301.78418,486.0,,,,305.73973249999995,-4.004133826679086,305.7883138266791,228.74902918211762,,
301.79016,320.0,,,,305.74571249999997,-4.004017966220857,305.7941779662209,62.749029182117624,,
301.79614,267.666656494,,,,305.7516925,-4.003902105762631,305.8000421057626,10.415685676117619,,
301.80212,252.666656494,,,,305.7576725,-4.003786245304402,305.8059062453044,-4.584314323882381,,
301.80811,255.333312988,,,,305.7636625,-4.003670191099589,305.8117801910996,-1.917657829882387,,
301.81409,267.0,,,,305.76964250000003,-4.003554330641361,305.8176443306414,9.749029182117624,,
301.82007,259.333312988,,,,305.77562249999994,-4.003438470183134,305.8235084701831,2.082342170117613,,
301.82605,252.666656494,,,,305.78160249999996,-4.003322609724906,305.82937260972494,-4.584314323882381,,
301.83203,251.333312988,,,,305.7875825,-4.0032067492666785,305.83523674926664,-5.917657829882387,,
301.83801,255.666656494,,,,305.7935625,-4.00309088880845,305.84110088880846,-1.5843143238823814,,
301.84399,271.0,,,,305.79954250000003,-4.002975028350223,305.84696502835027,13.749029182117624,,
301.84998,278.0,,,,305.8055325,-4.0028589741454095,305.8528389741454,20.749029182117624,,
301.85596,259.333312988,,,,305.81151249999994,-4.002743113687182,305.85870311368717,2.082342170117613,,
301.86194,264.0,,,,305.81749249999996,-4.002627253228954,305.864567253229,6.749029182117624,,
301.86789,256.0,,,,305.82344249999994,-4.002511974010484,305.87040197401046,-1.2509708178823757,,
301.87387,280.0,,,,305.82942249999996,-4.002396113552256,305.8762661135523,22.749029182117624,,
301.87985,270.0,,,,305.8354025,-4.002280253094028,305.88213025309403,12.749029182117624,,
301.88583,250.0,,,,305.8413825,-4.002164392635801,305.8879943926358,-7.250970817882376,,
301.89182,266.333312988,,,,305.8473725,-4.0020483384309875,305.893868338431,9.082342170117613,,
301.8978,248.333312988,,,,305.8533525,-4.001932477972759,305.8997324779728,-8.917657829882387,,
301.90378,256.0,,,,305.85933249999994,-4.001816617514532,305.9055966175145,-1.2509708178823757,,
301.90976,266.666656494,,,,305.86531249999996,-4.0017007570563035,305.9114607570563,9.415685676117619,,
301.91574,258.0,,,,305.8712925,-4.001584896598076,305.91732489659813,0.7490291821176243,,
301.92172,252.333312988,,,,305.8772725,-4.001469036139849,305.92318903613983,-4.917657829882387,,
301.9277,259.333312988,,,,305.8832525,-4.00135317568162,305.92905317568164,2.082342170117613,,
301.93369,278.333312988,,,,305.8892425,-4.001237121476807,305.93492712147685,21.082342170117613,,
301.93964,256.666656494,,,,305.8951925,-4.001121842258337,305.9407618422583,-0.5843143238823814,,
301.94562,256.333312988,,,,305.90117250000003,-4.001005981800109,305.94662598180014,-0.917657829882387,,
301.9516,265.666656494,,,,305.90715249999994,-4.0008901213418815,305.95249012134184,8.415685676117619,,
301.95758,259.666656494,,,,305.91313249999996,-4.000774260883654,305.95835426088365,2.4156856761176186,,
301.96356,258.333312988,,,,305.9191125,-4.000658400425427,305.9642184004254,1.082342170117613,,
301.96954,259.333312988,,,,305.9250925,-4.000542539967198,305.97008253996717,2.082342170117613,,
301.97552,264.333312988,,,,305.9310725,-4.00042667950897,305.975946679509,7.082342170117613,,
301.98151,257.666656494,,,,305.9370625,-4.000310625304158,305.9818206253042,0.41568567611761864,,
301.98746,263.666656494,,,,305.9430125,-4.000195346085687,305.98765534608566,6.415685676117619,,
301.99344,268.333312988,,,,305.94899250000003,-4.000079485627459,305.9935194856275,11.082342170117613,,
301.99942,273.333312988,,,,305.95497249999994,-3.999963625169231,305.99938362516923,16.082342170117613,,
302.0054,257.0,,,,305.96095249999996,-3.999847764711004,306.005247764711,-0.25097081788237574,,
302.01138,264.666656494,,,,305.9669325,-3.9997319042527764,306.01111190425274,7.415685676117619,,
302.01736,271.666656494,,,,305.9729125,-3.999616043794548,306.01697604379456,14.415685676117619,,
302.02335,263.666656494,,,,305.9789025,-3.9994999895897347,306.0228499895897,6.415685676117619,,
302.0293,253.666656494,,,,305.9848525,-3.999384710371265,306.02868471037124,-3.5843143238823814,,
302.03528,258.666656494,,,,305.9908325,-3.9992688499130367,306.03454884991305,1.4156856761176186,,
302.04126,270.666656494,,,,305.99681250000003,-3.9991529894548083,306.0404129894548,13.415685676117619,,
302.04724,249.666656494,,,,306.00279249999994,-3.999037128996582,306.04627712899656,-7.584314323882381,,
302.05322,300.666656494,,,,306.00877249999996,-3.9989212685383535,306.0521412685384,43.41568567611762,,
302.0592,281.666656494,,,,306.0147525,-3.998805408080126,306.0580054080801,24.41568567611762,,
