2.400000000000000000e+01,2.730000000000000000e+02,nan,nan,nan,3.680000000000000000e+02,4.610000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,2.730000000000000000e+02,nan,nan,nan,3.680000000000000000e+02,4.560000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,2.750000000000000000e+02,nan,nan,nan,3.670000000000000000e+02,4.520000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,2.710000000000000000e+02,nan,nan,nan,3.690000000000000000e+02,4.470000000000000000e+02,4.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,2.810000000000000000e+02,nan,nan,nan,3.700000000000000000e+02,4.420000000000000000e+02,4.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,2.910000000000000000e+02,nan,nan,nan,3.730000000000000000e+02,4.420000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,2.940000000000000000e+02,nan,nan,nan,3.770000000000000000e+02,4.380000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.860000000000000000e+02,nan,nan,2.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,2.960000000000000000e+02,nan,nan,nan,3.810000000000000000e+02,4.350000000000000000e+02,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.890000000000000000e+02,nan,nan,2.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,2.970000000000000000e+02,nan,nan,nan,3.770000000000000000e+02,4.350000000000000000e+02,4.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.870000000000000000e+02,nan,nan,2.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,3.020000000000000000e+02,nan,nan,nan,3.830000000000000000e+02,4.380000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.930000000000000000e+02,nan,nan,2.250000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,3.250000000000000000e+02,nan,nan,nan,3.840000000000000000e+02,4.300000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.870000000000000000e+02,nan,nan,2.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,3.030000000000000000e+02,nan,nan,nan,3.860000000000000000e+02,4.250000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.920000000000000000e+02,nan,nan,2.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,3.260000000000000000e+02,nan,nan,nan,3.890000000000000000e+02,4.220000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,nan,nan,2.180000000000000000e+02,nan,2.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,3.030000000000000000e+02,nan,nan,nan,3.920000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,nan,nan,2.160000000000000000e+02,nan,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,3.050000000000000000e+02,nan,nan,nan,3.890000000000000000e+02,4.200000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,2.150000000000000000e+02,nan,2.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,3.060000000000000000e+02,nan,nan,nan,3.940000000000000000e+02,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,nan,nan,2.080000000000000000e+02,nan,2.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,3.050000000000000000e+02,nan,nan,nan,3.920000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,nan,nan,2.090000000000000000e+02,nan,2.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,3.080000000000000000e+02,nan,nan,nan,3.960000000000000000e+02,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,nan,nan,2.070000000000000000e+02,nan,2.800000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,2.900000000000000000e+02,nan,nan,nan,3.940000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,2.040000000000000000e+02,nan,2.840000000000000000e+02,nan,1.490000000000000000e+02,nan,nan,nan,nan,nan
4.300000000000000000e+01,2.850000000000000000e+02,nan,nan,nan,4.000000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.050000000000000000e+02,nan,nan,2.010000000000000000e+02,nan,2.860000000000000000e+02,nan,1.500000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan
4.400000000000000000e+01,2.830000000000000000e+02,nan,nan,nan,3.960000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.050000000000000000e+02,nan,nan,1.940000000000000000e+02,nan,2.840000000000000000e+02,nan,1.470000000000000000e+02,nan,nan,nan,nan,nan
4.500000000000000000e+01,2.720000000000000000e+02,nan,nan,nan,4.030000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.110000000000000000e+02,nan,nan,1.940000000000000000e+02,nan,2.880000000000000000e+02,nan,1.510000000000000000e+02,nan,4.030000000000000000e+02,nan,nan,nan
4.600000000000000000e+01,2.670000000000000000e+02,nan,nan,nan,4.000000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.120000000000000000e+02,nan,nan,1.910000000000000000e+02,nan,2.890000000000000000e+02,nan,1.500000000000000000e+02,nan,nan,3.820000000000000000e+02,nan,nan
4.700000000000000000e+01,2.660000000000000000e+02,nan,nan,nan,4.010000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.890000000000000000e+02,nan,2.870000000000000000e+02,nan,1.470000000000000000e+02,nan,nan,3.890000000000000000e+02,nan,nan
4.800000000000000000e+01,2.830000000000000000e+02,nan,nan,nan,4.070000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.880000000000000000e+02,nan,nan,nan,1.450000000000000000e+02,nan,nan,3.860000000000000000e+02,nan,nan
4.900000000000000000e+01,2.930000000000000000e+02,nan,nan,nan,4.100000000000000000e+02,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.920000000000000000e+02,nan,nan,nan,1.510000000000000000e+02,nan,nan,3.880000000000000000e+02,nan,nan
5.000000000000000000e+01,2.910000000000000000e+02,nan,nan,nan,4.120000000000000000e+02,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.010000000000000000e+02,nan,nan,nan,1.570000000000000000e+02,nan,nan,3.940000000000000000e+02,nan,nan
5.100000000000000000e+01,2.950000000000000000e+02,nan,nan,nan,4.130000000000000000e+02,4.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.080000000000000000e+02,nan,nan,nan,1.600000000000000000e+02,nan,nan,3.990000000000000000e+02,nan,nan
5.200000000000000000e+01,2.920000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,4.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.180000000000000000e+02,nan,nan,nan,1.620000000000000000e+02,nan,nan,4.030000000000000000e+02,nan,nan
5.300000000000000000e+01,2.960000000000000000e+02,nan,nan,nan,4.170000000000000000e+02,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.270000000000000000e+02,nan,nan,nan,1.700000000000000000e+02,nan,nan,4.070000000000000000e+02,nan,nan
5.400000000000000000e+01,2.990000000000000000e+02,nan,nan,nan,4.160000000000000000e+02,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.330000000000000000e+02,nan,nan,nan,1.720000000000000000e+02,nan,nan,4.140000000000000000e+02,nan,nan
5.500000000000000000e+01,2.990000000000000000e+02,nan,nan,nan,4.230000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+02,nan,nan,nan,1.760000000000000000e+02,nan,nan,4.170000000000000000e+02,nan,nan
5.600000000000000000e+01,3.010000000000000000e+02,nan,nan,nan,4.230000000000000000e+02,4.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.460000000000000000e+02,nan,nan,nan,1.810000000000000000e+02,nan,nan,4.220000000000000000e+02,1.240000000000000000e+02,nan
5.700000000000000000e+01,3.020000000000000000e+02,nan,nan,nan,4.240000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.530000000000000000e+02,nan,nan,nan,1.880000000000000000e+02,nan,nan,4.260000000000000000e+02,1.410000000000000000e+02,nan
5.800000000000000000e+01,3.050000000000000000e+02,nan,nan,nan,4.260000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.650000000000000000e+02,nan,nan,nan,1.910000000000000000e+02,nan,nan,4.330000000000000000e+02,1.500000000000000000e+02,2.800000000000000000e+02
