4.300000000000000000e+01,1.250000000000000000e+02,nan,nan,nan,nan,nan,nan,3.630000000000000000e+02,3.940000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,2.510000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan
4.400000000000000000e+01,1.250000000000000000e+02,nan,nan,nan,nan,nan,nan,3.630000000000000000e+02,3.940000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,2.450000000000000000e+02,nan,nan,nan,nan,4.260000000000000000e+02,nan,nan,nan,nan
4.500000000000000000e+01,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,3.840000000000000000e+02,3.900000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,2.440000000000000000e+02,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan
4.600000000000000000e+01,1.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.900000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,2.430000000000000000e+02,nan,nan,nan,nan,4.280000000000000000e+02,nan,nan,nan,nan
4.700000000000000000e+01,1.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.870000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,2.440000000000000000e+02,nan,nan,nan,nan,4.260000000000000000e+02,nan,nan,nan,nan
4.800000000000000000e+01,1.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,2.420000000000000000e+02,nan,nan,nan,nan,4.250000000000000000e+02,nan,3.410000000000000000e+02,nan,nan
4.900000000000000000e+01,1.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,3.700000000000000000e+02,nan,nan,nan,nan,2.440000000000000000e+02,nan,nan,nan,nan,4.220000000000000000e+02,nan,3.400000000000000000e+02,nan,nan
5.000000000000000000e+01,1.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.830000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,2.410000000000000000e+02,nan,nan,nan,nan,4.250000000000000000e+02,nan,3.350000000000000000e+02,nan,nan
5.100000000000000000e+01,1.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.790000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,2.390000000000000000e+02,nan,nan,nan,nan,4.170000000000000000e+02,nan,3.330000000000000000e+02,nan,nan
5.200000000000000000e+01,1.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.810000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,2.380000000000000000e+02,nan,nan,nan,nan,4.180000000000000000e+02,nan,3.290000000000000000e+02,nan,nan
5.300000000000000000e+01,1.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.800000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,2.370000000000000000e+02,nan,nan,nan,nan,4.130000000000000000e+02,nan,3.270000000000000000e+02,nan,nan
5.400000000000000000e+01,1.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.780000000000000000e+02,3.720000000000000000e+02,nan,nan,nan,nan,2.390000000000000000e+02,nan,nan,nan,nan,4.150000000000000000e+02,nan,3.230000000000000000e+02,4.640000000000000000e+02,nan
5.500000000000000000e+01,1.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.790000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,2.340000000000000000e+02,nan,nan,nan,nan,4.100000000000000000e+02,nan,3.210000000000000000e+02,4.600000000000000000e+02,nan
5.600000000000000000e+01,1.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.790000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,2.350000000000000000e+02,nan,nan,nan,nan,4.050000000000000000e+02,nan,3.170000000000000000e+02,4.570000000000000000e+02,nan
5.700000000000000000e+01,1.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.790000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,2.370000000000000000e+02,nan,nan,nan,nan,4.060000000000000000e+02,nan,3.160000000000000000e+02,4.500000000000000000e+02,nan
5.800000000000000000e+01,1.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,2.370000000000000000e+02,nan,nan,nan,nan,3.990000000000000000e+02,nan,3.140000000000000000e+02,4.490000000000000000e+02,1.760000000000000000e+02
