2.100000000000000000e+01,1.990000000000000000e+02,1.620000000000000000e+02,3.670000000000000000e+02,3.520000000000000000e+02,nan,nan,nan,4.100000000000000000e+02,nan,4.800000000000000000e+02,nan,nan,3.210000000000000000e+02,2.290000000000000000e+02,5.340000000000000000e+02,5.470000000000000000e+02,nan,4.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,1.970000000000000000e+02,1.670000000000000000e+02,3.630000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,4.130000000000000000e+02,nan,4.850000000000000000e+02,nan,nan,3.190000000000000000e+02,2.270000000000000000e+02,5.290000000000000000e+02,5.450000000000000000e+02,nan,nan,3.250000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.990000000000000000e+02,1.620000000000000000e+02,3.600000000000000000e+02,3.550000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,nan,nan,nan,nan,3.150000000000000000e+02,2.290000000000000000e+02,5.330000000000000000e+02,5.420000000000000000e+02,nan,nan,3.240000000000000000e+02,nan,2.530000000000000000e+02,4.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.940000000000000000e+02,1.590000000000000000e+02,3.600000000000000000e+02,3.550000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,nan,nan,nan,nan,3.150000000000000000e+02,2.290000000000000000e+02,5.330000000000000000e+02,5.350000000000000000e+02,nan,nan,3.210000000000000000e+02,nan,2.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.960000000000000000e+02,1.550000000000000000e+02,3.630000000000000000e+02,3.460000000000000000e+02,nan,nan,nan,4.190000000000000000e+02,nan,nan,nan,nan,3.110000000000000000e+02,2.300000000000000000e+02,nan,5.400000000000000000e+02,nan,nan,3.190000000000000000e+02,nan,2.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,1.910000000000000000e+02,1.560000000000000000e+02,3.630000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,nan,nan,nan,nan,3.100000000000000000e+02,2.330000000000000000e+02,nan,5.400000000000000000e+02,nan,nan,3.170000000000000000e+02,nan,2.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,1.840000000000000000e+02,1.540000000000000000e+02,3.580000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,4.210000000000000000e+02,nan,nan,nan,nan,3.070000000000000000e+02,2.310000000000000000e+02,nan,5.340000000000000000e+02,nan,nan,3.140000000000000000e+02,nan,2.390000000000000000e+02,nan,3.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.820000000000000000e+02,1.520000000000000000e+02,3.610000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,4.190000000000000000e+02,nan,nan,nan,nan,3.050000000000000000e+02,nan,nan,5.320000000000000000e+02,nan,nan,3.130000000000000000e+02,nan,2.400000000000000000e+02,nan,3.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,1.820000000000000000e+02,1.500000000000000000e+02,nan,nan,nan,nan,nan,4.260000000000000000e+02,nan,nan,nan,nan,2.970000000000000000e+02,nan,nan,5.270000000000000000e+02,nan,nan,3.110000000000000000e+02,nan,2.380000000000000000e+02,nan,3.240000000000000000e+02,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,1.770000000000000000e+02,1.490000000000000000e+02,nan,nan,nan,nan,nan,4.240000000000000000e+02,nan,nan,nan,nan,2.970000000000000000e+02,nan,nan,5.260000000000000000e+02,nan,nan,3.090000000000000000e+02,nan,2.320000000000000000e+02,nan,3.220000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,1.750000000000000000e+02,1.460000000000000000e+02,nan,nan,nan,nan,nan,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.290000000000000000e+02,nan,nan,3.080000000000000000e+02,nan,2.280000000000000000e+02,nan,3.240000000000000000e+02,3.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,1.750000000000000000e+02,1.450000000000000000e+02,nan,nan,nan,nan,nan,4.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.290000000000000000e+02,nan,nan,3.070000000000000000e+02,nan,2.230000000000000000e+02,nan,3.180000000000000000e+02,3.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,1.720000000000000000e+02,1.420000000000000000e+02,nan,nan,nan,nan,nan,4.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.250000000000000000e+02,nan,nan,3.040000000000000000e+02,nan,2.190000000000000000e+02,nan,3.180000000000000000e+02,3.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,1.700000000000000000e+02,1.430000000000000000e+02,nan,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.260000000000000000e+02,nan,nan,3.010000000000000000e+02,nan,2.180000000000000000e+02,nan,3.170000000000000000e+02,nan,4.100000000000000000e+02,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,1.690000000000000000e+02,1.420000000000000000e+02,nan,nan,nan,nan,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,2.980000000000000000e+02,nan,2.110000000000000000e+02,nan,3.160000000000000000e+02,nan,4.110000000000000000e+02,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,1.650000000000000000e+02,1.410000000000000000e+02,nan,nan,nan,nan,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,nan,nan,2.110000000000000000e+02,nan,3.160000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,3.490000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,1.620000000000000000e+02,1.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.210000000000000000e+02,nan,nan,nan,nan,2.070000000000000000e+02,nan,3.170000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,nan,4.780000000000000000e+02,3.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,1.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,nan,nan,2.020000000000000000e+02,nan,3.120000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,nan,4.810000000000000000e+02,nan,3.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,1.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.190000000000000000e+02,nan,nan,nan,nan,1.990000000000000000e+02,nan,3.120000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,nan,nan,3.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,1.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.170000000000000000e+02,nan,nan,nan,nan,1.940000000000000000e+02,nan,3.100000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,nan,4.830000000000000000e+02,nan,nan,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,1.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.180000000000000000e+02,nan,nan,nan,nan,1.920000000000000000e+02,nan,3.090000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,1.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.160000000000000000e+02,nan,nan,nan,nan,1.890000000000000000e+02,nan,3.130000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,nan,nan,5.490000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.150000000000000000e+02,nan,nan,nan,nan,1.850000000000000000e+02,nan,3.090000000000000000e+02,nan,4.020000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,5.470000000000000000e+02,nan,3.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,nan,1.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.140000000000000000e+02,nan,nan,nan,nan,1.850000000000000000e+02,nan,3.090000000000000000e+02,nan,4.030000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,5.450000000000000000e+02,nan,nan,3.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,nan,1.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.120000000000000000e+02,nan,nan,nan,nan,1.810000000000000000e+02,nan,3.100000000000000000e+02,nan,4.020000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,5.390000000000000000e+02,nan,nan,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,nan,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.070000000000000000e+02,nan,nan,nan,nan,1.780000000000000000e+02,nan,3.110000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,5.360000000000000000e+02,nan,nan,nan,nan,3.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,nan,1.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,1.730000000000000000e+02,nan,3.040000000000000000e+02,nan,4.020000000000000000e+02,nan,nan,nan,4.780000000000000000e+02,nan,nan,nan,nan,nan,5.300000000000000000e+02,nan,nan,nan,nan,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,nan,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,1.730000000000000000e+02,nan,3.010000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,nan,1.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.030000000000000000e+02,nan,nan,nan,nan,1.710000000000000000e+02,nan,3.040000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,nan,1.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan,3.040000000000000000e+02,nan,4.040000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,nan,nan,nan,nan,nan,5.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan
5.100000000000000000e+01,nan,1.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.040000000000000000e+02,nan,nan,nan,nan,nan,nan,3.010000000000000000e+02,nan,4.030000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.050000000000000000e+02,3.530000000000000000e+02,nan,nan,nan,nan
5.200000000000000000e+01,nan,1.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan,2.960000000000000000e+02,nan,3.990000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,5.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.040000000000000000e+02,nan,nan,nan,nan,nan
5.300000000000000000e+01,nan,1.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.980000000000000000e+02,nan,nan,nan,nan,nan,nan,2.990000000000000000e+02,nan,4.020000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.990000000000000000e+02,nan,nan,nan,nan,nan
5.400000000000000000e+01,nan,1.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.840000000000000000e+02,nan,nan,nan,nan,nan,nan,2.970000000000000000e+02,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.040000000000000000e+02,nan,2.100000000000000000e+02,3.560000000000000000e+02,nan,nan
5.500000000000000000e+01,nan,1.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,nan,2.980000000000000000e+02,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.960000000000000000e+02,nan,2.070000000000000000e+02,nan,3.560000000000000000e+02,nan
5.600000000000000000e+01,nan,1.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,2.970000000000000000e+02,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+02,nan,2.030000000000000000e+02,nan,nan,3.570000000000000000e+02
5.700000000000000000e+01,nan,1.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan,3.020000000000000000e+02,nan,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.970000000000000000e+02,nan,2.040000000000000000e+02,nan,nan,nan
