f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
801.0 	 0.010329167957964023 	 -58.905013756826726 	 0.010898795845973022 	 -66.452481803928
802.0 	 0.010210096730432753 	 -59.30253749895016 	 0.01076054137510716 	 -66.76884751116076
803.0 	 0.01009340277207997 	 -59.69054212197644 	 0.010625591323508292 	 -67.07693019003266
804.0 	 0.009979033620409573 	 -60.06933202342214 	 0.010493840643430456 	 -67.37703448395813
805.0 	 0.009866937239890733 	 -60.43920049386981 	 0.010365187990340165 	 -67.6694511752217
806.0 	 0.009757062126569144 	 -60.800430104352884 	 0.010239535615436748 	 -67.9544579047356
807.0 	 0.00964935739747273 	 -61.15329308754258 	 0.010116789256086212 	 -68.23231985226232
808.0 	 0.00954377286644582 	 -61.49805171161086 	 0.009996858025194554 	 -68.50329037913298
809.0 	 0.009440259107889358 	 -61.83495864586856 	 0.009879654300374588 	 -68.76761163543537
810.0 	 0.009338767509742775 	 -62.164257317468156 	 0.009765093613614618 	 -69.02551513357373
811.0 	 0.009239250316911543 	 -62.486182258629924 	 0.0096530945420301 	 -69.27722229003352
812.0 	 0.009141660666226195 	 -62.80095944399045 	 0.009543578600172813 	 -69.52294493710477
813.0 	 0.009045952613909216 	 -63.108806617797626 	 0.00943647013427898 	 -69.76288580624193
814.0 	 0.008952081156428402 	 -63.409933610777664 	 0.009331696218760146 	 -69.9972389846572
815.0 	 0.00886000224552511 	 -63.70454264659006 	 0.009229186555173283 	 -70.22619034666734
816.0 	 0.008769672798124904 	 -63.99282863786054 	 0.009128873373849933 	 -70.4499179612362
817.0 	 0.008681050701764755 	 -64.27497947184384 	 0.009030691338316623 	 -70.66859247707953
818.0 	 0.008594094816104302 	 -64.55117628582097 	 0.008934577452597885 	 -70.88237748662529
819.0 	 0.00850876497102893 	 -64.82159373237823 	 0.008840470971459494 	 -71.09142987005163
820.0 	 0.008425021961797943 	 -65.08640023475023 	 0.008748313313620852 	 -71.2959001205571
821.0 	 0.008342827541642835 	 -65.34575823243678 	 0.00865804797794213 	 -71.49593265195124
822.0 	 0.008262144412176238 	 -65.59982441732707 	 0.008569620462571814 	 -71.69166608959195
823.0 	 0.008182936211932869 	 -65.84874996058008 	 0.008482978187024478 	 -71.8832335456363
824.0 	 0.008105167503328046 	 -66.09268073052462 	 0.008398070417145334 	 -72.07076287951544
825.0 	 0.008028803758287592 	 -66.33175750185036 	 0.00831484819290777 	 -72.25437694448932
826.0 	 0.007953811342774198 	 -66.56611615636756 	 0.008233264258981727 	 -72.4341938210875
827.0 	 0.00788015750040931 	 -66.79588787561707 	 0.008153272998003948 	 -72.61032703819401
828.0 	 0.007807810335366998 	 -67.02119932561259 	 0.008074830366476765 	 -72.78288578248822
829.0 	 0.00773673879469518 	 -67.24217283399614 	 0.007997893833218035 	 -72.9519750969117
830.0 	 0.007666912650201295 	 -67.45892655988656 	 0.00792242232028265 	 -73.1176960687905
831.0 	 0.007598302480022655 	 -67.6715746566959 	 0.00784837614627425 	 -73.28014600820467
832.0 	 0.007530879649987343 	 -67.88022742818444 	 0.007775716971965417 	 -73.43941861716037
833.0 	 0.007464616294857893 	 -68.08499147801905 	 0.007704407748144254 	 -73.5956041500873
834.0 	 0.007399485299538152 	 -68.28596985309461 	 0.007634412665605635 	 -73.74878956615258
835.0 	 0.007335460280313585 	 -68.48326218086937 	 0.007565697107206732 	 -73.89905867385193
836.0 	 0.007272515566185336 	 -68.67696480095995 	 0.007498227601907196 	 -74.04649226831211
837.0 	 0.0072106261803504676 	 -68.86717089123277 	 0.0074319717807163396 	 -74.19116826171175
838.0 	 0.007149767821872889 	 -69.05397058862235 	 0.0073668983344710405 	 -74.33316180720425
839.0 	 0.007089916847583314 	 -69.23745110489766 	 0.007302976973370494 	 -74.47254541670212
